Source,Target,Type,Id,Label,Weight
gunggung546,EkaGustiwanaOfficial,Directed,996,,1
gunggung546,CandraGumilang-o3n,Directed,997,,1
safiruanmh,EkaGustiwanaOfficial,Directed,998,,1
zydnahubba6373,EkaGustiwanaOfficial,Directed,999,,1
zydnahubba6373,sultankimjongun6230,Directed,1000,,1
lanangino9042,EkaGustiwanaOfficial,Directed,1001,,1
thepay9150,EkaGustiwanaOfficial,Directed,1002,,1
AniAza-e6l,EkaGustiwanaOfficial,Directed,1003,,1
chi4uu,EkaGustiwanaOfficial,Directed,1004,,1
fachrilsandi578,EkaGustiwanaOfficial,Directed,1005,,1
NimadeWidya-dy6fk,EkaGustiwanaOfficial,Directed,1006,,1
DIASENREDS,DIASENREDS,Directed,1007,,1
usaeverydayshorts,SriWahyuni-wm6yp,Directed,1008,,1
rianaaaa-j2v,AniYatisukaesihOppoA3sopi,Directed,1009,,1
ubaidillah7340,adrianho1234,Directed,1010,,1
kalizoldyck,adrianho1234,Directed,1011,,1
yudisatria7488,adrianho1234,Directed,1012,,1
brainvoltz,adrianho1234,Directed,1013,,1
MaladofokKla,adrianho1234,Directed,1014,,1
AndiFav,adrianho1234,Directed,1015,,1
hamdan64x2,jojackid5005,Directed,1016,,1
brianaii,e.s858,Directed,1017,,1
sripurwati9949,surya16yuk,Directed,1018,,1
yudisatria7488,surya16yuk,Directed,1019,,1
kkkk-xk6lp,surya16yuk,Directed,1020,,1
manggority17,surya16yuk,Directed,1021,,1
zoelkh,surya16yuk,Directed,1022,,1
cliphub.u,surya16yuk,Directed,1023,,1
yellowginger9566,surya16yuk,Directed,1024,,1
yellowginger9566,sripurwati9949kalau,Directed,1025,,1
yellowginger9566,cliphub.umemang,Directed,1026,,1
suradi7989,surya16yuk,Directed,1027,,1
eskrimwatch09,MuhammadLutfiAlAnshory,Directed,1028,,1
unggulofficial4295,MuhammadLutfiAlAnshory,Directed,1029,,1
unggulofficial4295,eskrimwatch09kalau,Directed,1030,,1
LukeNolan378,MuhammadLutfiAlAnshory,Directed,1031,,1
Inspirasipagiku,MuhammadLutfiAlAnshory,Directed,1032,,1
zulkiflisiciliano4996,MuhammadLutfiAlAnshory,Directed,1033,,1
zulkiflisiciliano4996,LukeNolan378fitnah,Directed,1034,,1
ane9898,MuhammadLutfiAlAnshory,Directed,1035,,1
ane9898,zulkiflisiciliano4996,Directed,1036,,1
andyprasetyo9055,MuhammadLutfiAlAnshory,Directed,1037,,1
cherin4863,MuhammadLutfiAlAnshory,Directed,1038,,1
cherin4863,LukeNolan378semakin,Directed,1039,,1
yudithtambunan295,MuhammadLutfiAlAnshory,Directed,1040,,1
yudithtambunan295,LukeNolan378woiii,Directed,1041,,1
ummiqalbi6725,MuhammadLutfiAlAnshory,Directed,1042,,1
ummiqalbi6725,zulkiflisiciliano4996udah,Directed,1043,,1
juliann_xd7,MuhammadLutfiAlAnshory,Directed,1044,,1
juliann_xd7,LukeNolan378apa,Directed,1045,,1
alexbrad5456,MuhammadLutfiAlAnshory,Directed,1046,,1
gpusakaramaCHANNELid,MuhammadLutfiAlAnshory,Directed,1047,,1
noname6-6-6,prabowo,Directed,1048,,1
kurniaoetama4906,ardianputra6348,Directed,1049,,1
archie00009,HilmanoPamungjas-i5r,Directed,1050,,1
Della_Kaira,DeniAnanta-d6s,Directed,1051,,1
ttnyt,crazylol2398,Directed,1052,,1
crazylol2398,crazylol2398,Directed,1053,,1
crazylol2398,ttnytapa,Directed,1054,,1
subektisetya,crazylol2398,Directed,1055,,1
subektisetya,crazylol2398provokator,Directed,1056,,1
Channe463,assassinschord,Directed,1057,,1
bobbykurniawan-d1o,bobbykurniawan-d1o,Directed,1058,,1
avialight3880,MyytthhNoMercyy,Directed,1059,,1
rizqisupandi,rizqisupandi,Directed,1060,,1
ikatanwartawanIndonesia,RyandikaFahmiRahmansyah,Directed,1061,,1
wazzdwor7109,RyandikaFahmiRahmansyah,Directed,1062,,1
Bwacottt,RyandikaFahmiRahmansyah,Directed,1063,,1
caesar_bm,RyandikaFahmiRahmansyah,Directed,1064,,1
caesar_bm,Bwacotttanarko,Directed,1065,,1
Al-yi7jl,RyandikaFahmiRahmansyah,Directed,1066,,1
RyandikaFahmiRahmansyah,RyandikaFahmiRahmansyah,Directed,1067,,1
RyandikaFahmiRahmansyah,Al-yi7jlliat,Directed,1068,,1
RyandikaFahmiRahmansyah,Al-yi7jlmenurut,Directed,1069,,1
Al-yi7jl,RyandikaFahmiRahmansyahMemang,Directed,1070,,1
fahuafalan,RyandikaFahmiRahmansyah,Directed,1071,,1
fahuafalan,Al-yi7jllogikamu,Directed,1072,,1
benisurya1140,RyandikaFahmiRahmansyah,Directed,1073,,1
benisurya1140,Al-yi7jlorang,Directed,1074,,1
smlhkclrhs,wayanyande2826,Directed,1075,,1
smlhkclrhs,rosyclipp,Directed,1076,,1
k0lex20,Ingengerdwasright-88,Directed,1077,,1
Ingengerdwasright-88,Ingengerdwasright-88,Directed,1078,,1
Ingengerdwasright-88,k0lex20,Directed,1079,,1
kelvinlundgren,jackhanma6150,Directed,1080,,1
ivantastic9057,jackhanma6150,Directed,1081,,1
mmaexfighter,jackhanma6150,Directed,1082,,1
tentaratembaktai,jackhanma6150,Directed,1083,,1
eshayudha1049,jackhanma6150,Directed,1084,,1
blissfyou,nonotgomes5842,Directed,1085,,1
ridhoramadhanismet4703,YohanesSalatnaya,Directed,1086,,1
NadyaIva-md3ej,SusieDuniabaru,Directed,1087,,1
AhmadKhaleedFromIndonesia,AhmadKhaleedFromIndonesia,Directed,1088,,1
ridhoramadhanismet4703,NamaPerusahaan-sn6xc,Directed,1089,,1
ridhoramadhanismet4703,Ulfa15des,Directed,1090,,1
raphaelliebert,solo.1st,Directed,1091,,1
tracexl1976,suspatrick,Directed,1092,,1
yudisatria7488,suspatrick,Directed,1093,,1
zoelkh,suspatrick,Directed,1094,,1
Niya253-gl3yr,suspatrick,Directed,1095,,1
jlb5685,suspatrick,Directed,1096,,1
jlb5685,tracexl1976jangankan,Directed,1097,,1
ItelA70-k7i,suspatrick,Directed,1098,,1
ItelA70-k7i,Niya253-gl3yr,Directed,1099,,1
aldimhndr,suspatrick,Directed,1100,,1
jlb5685,Niya253-gl3yroh,Directed,1101,,1
-K.A_,suspatrick,Directed,1102,,1
-K.A_,Niya253-gl3yrmulai,Directed,1103,,1
backupwaaja2432,suspatrick,Directed,1104,,1
backupwaaja2432,Niya253-gl3yrmau,Directed,1105,,1
noobtradefx,suspatrick,Directed,1106,,1
noobtradefx,Niya253-gl3yrbisa,Directed,1107,,1
Wollez11,adityahildan.j,Directed,1108,,1
ridhoramadhanismet4703,dasyatsejahtera3899,Directed,1109,,1
dimaspaujiantara_,dimaspaujiantara_,Directed,1110,,1
ggsgnwn,ggsgnwn,Directed,1111,,1
MilesMorales-z7q,MilesMorales-z7q,Directed,1112,,1
rakel_ch11,rakel_ch11,Directed,1113,,1
ENDIMOVA,barmaul27,Directed,1114,,1
HalofSoul,barmaul27,Directed,1115,,1
cc_mediocre,barmaul27,Directed,1116,,1
Buruhtani-i5m,barmaul27,Directed,1117,,1
merpatiShortmovie,barmaul27,Directed,1118,,1
ikatanwartawanIndonesia,barmaul27,Directed,1119,,1
alvinhidayat6583,barmaul27,Directed,1120,,1
Pattiwael_VanTiouw,barmaul27,Directed,1121,,1
Pattiwael_VanTiouw,merpatiShortmovieitu,Directed,1122,,1
barmaul27,barmaul27,Directed,1123,,1
barmaul27,alvinhidayat6583siapa,Directed,1124,,1
fazlavifatah7308,barmaul27,Directed,1125,,1
fazlavifatah7308,alvinhidayat6583lu,Directed,1126,,1
inisial_AI,barmaul27,Directed,1127,,1
faisal0570,barmaul27,Directed,1128,,1
muhammadsyam4733,barmaul27,Directed,1129,,1
asone8400,barmaul27,Directed,1130,,1
asone8400,barmaul27tentu,Directed,1131,,1
alvinhidayat6583,barmaul27Ferry,Directed,1132,,1
blanc6519,barmaul27,Directed,1133,,1
blanc6519,alvinhidayat6583lu,Directed,1134,,1
rifatirfani,barmaul27,Directed,1135,,1
rifatirfani,alvinhidayat6583ngapain,Directed,1136,,1
aboutniningg,barmaul27,Directed,1137,,1
aboutniningg,alvinhidayat6583DIEM,Directed,1138,,1
NakiManis,barmaul27,Directed,1139,,1
NakiManis,alvinhidayat6583,Directed,1140,,1
zoelkh,barmaul27,Directed,1141,,1
masdianahasyim,barmaul27,Directed,1142,,1
vinaoktapsycho,barmaul27,Directed,1143,,1
ancesbiru-s2e,barmaul27,Directed,1144,,1
ancesbiru-s2e,alvinhidayat6583,Directed,1145,,1
nuansaputih5242,barmaul27,Directed,1146,,1
LaJarHidup,barmaul27,Directed,1147,,1
Tukang_ladenin_Haters,barmaul27,Directed,1148,,1
Tukang_ladenin_Haters,alvinhidayat6583cie,Directed,1149,,1
gracewang1805,barmaul27,Directed,1150,,1
gedongsaritour,barmaul27,Directed,1151,,1
hafiszarachmad3226,barmaul27,Directed,1152,,1
Classof90,barmaul27,Directed,1153,,1
HeriGustiyana,barmaul27,Directed,1154,,1
HeriGustiyana,merpatiShortmovieyang,Directed,1155,,1
topanhaikylabelaha8012,barmaul27,Directed,1156,,1
Classof90,topanhaikylabelaha8012udah,Directed,1157,,1
Mahesa_Pamungkas,barmaul27,Directed,1158,,1
MichaelRodney-l6h,barmaul27,Directed,1159,,1
MichaelRodney-l6h,Pattiwael_VanTiouw,Directed,1160,,1
nouvanmaulana6135,barmaul27,Directed,1161,,1
nouvanmaulana6135,Mahesa_Pamungkasngarang,Directed,1162,,1
nolife8176,barmaul27,Directed,1163,,1
nolife8176,alvinhidayat6583,Directed,1164,,1
nguyenami5,barmaul27,Directed,1165,,1
alvinhidayat6583,rifatirfanimotif,Directed,1166,,1
draco3943,barmaul27,Directed,1167,,1
Pattiwael_VanTiouw,MichaelRodney-l6h,Directed,1168,,1
Nandistorikuli,barmaul27,Directed,1169,,1
Nandistorikuli,Buruhtani-i5mlu,Directed,1170,,1
Nandistorikuli,barmaul27si,Directed,1171,,1
the.jokkers,barmaul27,Directed,1172,,1
the.jokkers,Buruhtani-i5mbapaknya,Directed,1173,,1
dikafirmansyah6779,barmaul27,Directed,1174,,1
cccmproject274,barmaul27,Directed,1175,,1
moonlight7155-e7j,barmaul27,Directed,1176,,1
moonlight7155-e7j,alvinhidayat6583dih,Directed,1177,,1
dahurishanum7497,barmaul27,Directed,1178,,1
peta_bercerita_tv,barmaul27,Directed,1179,,1
aea2_muhammadizharulhaq180,barmaul27,Directed,1180,,1
aea2_muhammadizharulhaq180,alvinhidayat6583,Directed,1181,,1
nokusu2846,barmaul27,Directed,1182,,1
nokusu2846,alvinhidayat6583gmn,Directed,1183,,1
nariswaramahadi,barmaul27,Directed,1184,,1
Rain_9908,barmaul27,Directed,1185,,1
Rain_9908,alvinhidayat6583Nih,Directed,1186,,1
ubur-uburcinematic7768,barmaul27,Directed,1187,,1
ubur-uburcinematic7768,barmaul27sesuai,Directed,1188,,1
Pemuja_Savagenerd_Official,barmaul27,Directed,1189,,1
Pemuja_Savagenerd_Official,alvinhidayat6583,Directed,1190,,1
dntfuckup,barmaul27,Directed,1191,,1
dntfuckup,alvinhidayat6583,Directed,1192,,1
xausdhunter,barmaul27,Directed,1193,,1
MeldhaTahu,barmaul27,Directed,1194,,1
gobankferoza6136,barmaul27,Directed,1195,,1
wardana920,barmaul27,Directed,1196,,1
QafLiving,barmaul27,Directed,1197,,1
latifahmirza,barmaul27,Directed,1198,,1
Abrams4309,barmaul27,Directed,1199,,1
gilanggemilang2698,barmaul27,Directed,1200,,1
gilanggemilang2698,alvinhidayat6583di,Directed,1201,,1
rifatirfani,alvinhidayat6583,Directed,1202,,1
hudabadak6653,barmaul27,Directed,1203,,1
hudabadak6653,alvinhidayat6583konyol,Directed,1204,,1
Ypta1304,barmaul27,Directed,1205,,1
Ypta1304,alvinhidayat6583,Directed,1206,,1
topanhaikylabelaha8012,gilanggemilang2698logikanya,Directed,1207,,1
alvinhidayat6583,Ypta1304,Directed,1208,,1
alvinhidayat6583,gilanggemilang2698,Directed,1209,,1
ulisgeulis2562,barmaul27,Directed,1210,,1
ulisgeulis2562,Buruhtani-i5m,Directed,1211,,1
Xyz11-d6z,barmaul27,Directed,1212,,1
AkbarAkbar-zz8is,barmaul27,Directed,1213,,1
AkbarAkbar-zz8is,alvinhidayat6583binatang,Directed,1214,,1
mesinmodbus4566,barmaul27,Directed,1215,,1
lucuchanel5695,barmaul27,Directed,1216,,1
yandi2463,barmaul27,Directed,1217,,1
Mahesa_Pamungkas,nouvanmaulana6135Josh,Directed,1218,,1
frequensi200hz3,barmaul27,Directed,1219,,1
wagirahwagirah8716,barmaul27,Directed,1220,,1
giovansurabarus3660,barmaul27,Directed,1221,,1
giovansurabarus3660,alvinhidayat6583ini,Directed,1222,,1
yohanandriani7446,barmaul27,Directed,1223,,1
yohanandriani7446,ulisgeulis2562yang,Directed,1224,,1
cvdinamika9634,barmaul27,Directed,1225,,1
vivisari1377,barmaul27,Directed,1226,,1
vivisari1377,alvinhidayat6583,Directed,1227,,1
RyMedium,barmaul27,Directed,1228,,1
RyMedium,Buruhtani-i5manak,Directed,1229,,1
volet949,barmaul27,Directed,1230,,1
volet949,alvinhidayat6583,Directed,1231,,1
CrazyBattle-gu4gb,barmaul27,Directed,1232,,1
CrazyBattle-gu4gb,Buruhtani-i5mowi,Directed,1233,,1
Awesome-and-treesome,barmaul27,Directed,1234,,1
RYOYAMADA-k3y,barmaul27,Directed,1235,,1
ariwibowo8053,barmaul27,Directed,1236,,1
ariwibowo8053,cccmproject274,Directed,1237,,1
bagusrio8198,barmaul27,Directed,1238,,1
ppw1328,barmaul27,Directed,1239,,1
ppw1328,alvinhidayat6583,Directed,1240,,1
Adikaghulam,barmaul27,Directed,1241,,1
Adikaghulam,alvinhidayat6583buzzer,Directed,1242,,1
rudylupus2410,barmaul27,Directed,1243,,1
pelanggi_indah,barmaul27,Directed,1244,,1
bee_bee369,barmaul27,Directed,1245,,1
Rajhanfamily54,barmaul27,Directed,1246,,1
Rajhanfamily54,Buruhtani-i5mtahulah,Directed,1247,,1
PhuniserrPhuniser-c4g,barmaul27,Directed,1248,,1
mulyoreksa2184,barmaul27,Directed,1249,,1
jancook-m2z,barmaul27,Directed,1250,,1
jancook-m2z,masdianahasyimlu,Directed,1251,,1
hermanalfarizki3323,barmaul27,Directed,1252,,1
rhobbydrhbwi,barmaul27,Directed,1253,,1
dinianggraini5143,ahmadfarhan2853,Directed,1254,,1
OpanWedus,Ndrewstjan,Directed,1255,,1
OpanWedus,mas_veel,Directed,1256,,1
OpanWedus,Heraloebss,Directed,1257,,1
OpanWedus,tekarok007,Directed,1258,,1
Gojosatoru_963,felixkeren,Directed,1259,,1
yugiohduellinks2468,felixkeren,Directed,1260,,1
panglimaburung6506,felixkeren,Directed,1261,,1
liam-w9k1z,felixkeren,Directed,1262,,1
ikatanwartawanIndonesia,felixkeren,Directed,1263,,1
kalizoldyck,felixkeren,Directed,1264,,1
naras9572,felixkeren,Directed,1265,,1
snowflak6173,felixkeren,Directed,1266,,1
snowflak6173,Gojosatoru_963,Directed,1267,,1
triwantoirfan9809,felixkeren,Directed,1268,,1
Gojosatoru_963,snowflak6173hah,Directed,1269,,1
1-4halo75,felixkeren,Directed,1270,,1
KimberlyPhang-q8o,felixkeren,Directed,1271,,1
adisetiawan7291,felixkeren,Directed,1272,,1
adisetiawan7291,naras9572militer,Directed,1273,,1
1-4halo75,KimberlyPhang-q8obetul,Directed,1274,,1
braderjunot,felixkeren,Directed,1275,,1
braderjunot,KimberlyPhang-q8o,Directed,1276,,1
rcchannel8860,felixkeren,Directed,1277,,1
QuantumentanglementAlpha,felixkeren,Directed,1278,,1
QuantumentanglementAlpha,rcchannel8860yes,Directed,1279,,1
rcchannel8860,QuantumentanglementAlpha,Directed,1280,,1
indrawati1114,felixkeren,Directed,1281,,1
dennyputra-s2q,felixkeren,Directed,1282,,1
SerenaBrodun,felixkeren,Directed,1283,,1
SerenaBrodun,rcchannel8860,Directed,1284,,1
rohmad5923,felixkeren,Directed,1285,,1
rizkirahayu6516,felixkeren,Directed,1286,,1
dennyputra-s2q,rohmad5923Memang,Directed,1287,,1
Angga-y2b2n,abahadetarogong3412,Directed,1288,,1
jonabatista-q5r,jonabatista-q5r,Directed,1289,,1
Asapratama-v4l,six69nine-b7,Directed,1290,,1
rhandyy,abahadetarogong3412,Directed,1291,,1
BudiAwan-e2k,BudiAwan-e2k,Directed,1292,,1
BudiAwan-e2k,ferry,Directed,1293,,1
nadiaraghda,kikirizki868,Directed,1294,,1
bayiiiku,bayiiiku,Directed,1295,,1
babcit,selviaselvia8643,Directed,1296,,1
selviaselvia8643,selviaselvia8643,Directed,1297,,1
selviaselvia8643,babcitjgn,Directed,1298,,1
Living-loving,superuser9302,Directed,1299,,1
goldiesuryaputra,jakakusuma8287,Directed,1300,,1
jakakusuma8287,jakakusuma8287,Directed,1301,,1
Surosonegro,SageJoz,Directed,1302,,1
SageJoz,SageJoz,Directed,1303,,1
SageJoz,Surosonegrokalau,Directed,1304,,1
madamrempong,intankarunia9885,Directed,1305,,1
ricatsquart1952,intankarunia9885,Directed,1306,,1
SaefulImamudin-c8b,intankarunia9885,Directed,1307,,1
agusfirmansyah35,intankarunia9885,Directed,1308,,1
Indra-je7bt,HambaAllah-xn2zp,Directed,1309,,1
ikatanwartawanIndonesia,Galeggil,Directed,1310,,1
marshal_d_teach,tksai96,Directed,1311,,1
Indra-je7bt,tksai96,Directed,1312,,1
Indra-je7bt,marshal_d_teachemng,Directed,1313,,1
phyden06,ariffajar1060,Directed,1314,,1
mengendarai,ariffajar1060,Directed,1315,,1
mengendarai,Qaureens-m6g,Directed,1316,,1
IbrahimFirdaus-c1g,bangpery,Directed,1317,,1
sharon.justitia,judhistirahendra4619,Directed,1318,,1
KENTAXI7,tryharyanto4028,Directed,1319,,1
KENTAXI7,zilongfeatfranco,Directed,1320,,1
KENTAXI7,komangsanjaya4855,Directed,1321,,1
dedemukti368,hansenhermanto8657,Directed,1322,,1
hs43a,hansenhermanto8657,Directed,1323,,1
dedemukti368,shevatopz,Directed,1324,,1
SitiAsijah-q1c,elhananrayyan,Directed,1325,,1
SitiAsijah-q1c,Elboy22,Directed,1326,,1
elhananrayyan,elhananrayyan,Directed,1327,,1
elhananrayyan,SitiAsijah-q1cgk,Directed,1328,,1
arifnurhidayat2800,afikel5253,Directed,1329,,1
irone1630,rezaarief8642,Directed,1330,,1
rezaarief8642,rezaarief8642,Directed,1331,,1
rezaarief8642,irone1630nah,Directed,1332,,1
HanVen-s8b,SandhyPratama-f2z,Directed,1333,,1
zerone3644,Marlboro-e4i,Directed,1334,,1
nawtdyawi,Marlboro-e4i,Directed,1335,,1
nawtdyawi,PemeranPengganti-e9g,Directed,1336,,1
razarulz,ShahirmaMarche,Directed,1337,,1
ShahirmaMarche,ShahirmaMarche,Directed,1338,,1
ShahirmaMarche,razarulzsy,Directed,1339,,1
75tahun73,ShahirmaMarche,Directed,1340,,1
zerone3644,mrsaragih6008,Directed,1341,,1
BuzzBeatStar,BadarJoss,Directed,1342,,1
BadarJoss,BadarJoss,Directed,1343,,1
BadarJoss,BuzzBeatStarmanusia,Directed,1344,,1
BuzzBeatStar,personalrigs,Directed,1345,,1
Jeffy.von.Scheißburg,personalrigs,Directed,1346,,1
BuzzBeatStar,Arkanas78,Directed,1347,,1
Arkanas78,Arkanas78,Directed,1348,,1
Arkanas78,BuzzBeatStar,Directed,1349,,1
usaeverydayshorts,kewel_,Directed,1350,,1
kewel_,kewel_,Directed,1351,,1
kewel_,usaeverydayshortsyah,Directed,1352,,1
rahmatazza1673,wanflow2219,Directed,1353,,1
PutriWidyawati61,irman660,Directed,1354,,1
dikakurnia9326,irman660,Directed,1355,,1
edynuryoso6081,irman660,Directed,1356,,1
irasfadillah,irman660,Directed,1357,,1
mohrifkianbia1525,irman660,Directed,1358,,1
rahmatazza1673,edisiswanto2012,Directed,1359,,1
Rezaa257,Rahmanali-ge4bp,Directed,1360,,1
musikasik5748,Rahmanali-ge4bp,Directed,1361,,1
frustasistumbleguys4900,indrasetiawan2136,Directed,1362,,1
frustasistumbleguys4900,garukdd,Directed,1363,,1
frustasistumbleguys4900,SeniorDua,Directed,1364,,1
aryadana6658,elhananrayyan,Directed,1365,,1
elhananrayyan,aryadana6658,Directed,1366,,1
elhananrayyan,SitiAsijah-q1cdata,Directed,1367,,1
AHMADNURRAMADHANIKUSUMA,AHMADNURRAMADHANIKUSUMA,Directed,1368,,1
AHMADNURRAMADHANIKUSUMA,Ferry,Directed,1369,,1
dayatjhi7930,wopiiee,Directed,1370,,1
groemilchstrae6287,Adrian-gj9ur,Directed,1371,,1
studiondit9705,akutafh,Directed,1372,,1
bbytv-ox5ni,Ferry,Directed,1373,,1
yorulian,hentnolastname9798,Directed,1374,,1
hentnolastname9798,hentnolastname9798,Directed,1375,,1
hentnolastname9798,yorulianjustru,Directed,1376,,1
Hotdogvibing,Audrio29,Directed,1377,,1
RikyChandra-l3n,Asefizz,Directed,1378,,1
ShortINDO2026,Iskandar_Khan81,Directed,1379,,1
sulaimanrosid1538,Iskandar_Khan81,Directed,1380,,1
Angler.Shorts,Iskandar_Khan81,Directed,1381,,1
mee_n3547,Iskandar_Khan81,Directed,1382,,1
mee_n3547,KINGINDO2024iya,Directed,1383,,1
aashiqui1641,Iskandar_Khan81,Directed,1384,,1
SayaretMatkal,Iskandar_Khan81,Directed,1385,,1
Misty_night_1,Iskandar_Khan81,Directed,1386,,1
sulaimanrosid1538,SayaretMatkal,Directed,1387,,1
jeepwillys4841,Iskandar_Khan81,Directed,1388,,1
jeepwillys4841,KINGINDO2024,Directed,1389,,1
Haibaalmahira,Iskandar_Khan81,Directed,1390,,1
SayaretMatkal,sulaimanrosid1538,Directed,1391,,1
kalizoldyck,Iskandar_Khan81,Directed,1392,,1
kalizoldyck,SayaretMatkal,Directed,1393,,1
SayaretMatkal,kalizoldyck,Directed,1394,,1
Barden1.0,alakbarwahyu6710,Directed,1395,,1
erlinwijaya2806,alakbarwahyu6710,Directed,1396,,1
K0I_Holic,alakbarwahyu6710,Directed,1397,,1
MrkeyChan-ll8ze,alakbarwahyu6710,Directed,1398,,1
MrkeyChan-ll8ze,Barden1.0,Directed,1399,,1
Buruhtani-i5m,alakbarwahyu6710,Directed,1400,,1
ikatanwartawanIndonesia,alakbarwahyu6710,Directed,1401,,1
ElinCheung87,alakbarwahyu6710,Directed,1402,,1
ElinCheung87,Buruhtani-i5m,Directed,1403,,1
sultankimjongun6230,alakbarwahyu6710,Directed,1404,,1
Vintageth,alakbarwahyu6710,Directed,1405,,1
Vintageth,sultankimjongun6230,Directed,1406,,1
kangarie868,alakbarwahyu6710,Directed,1407,,1
FachryAbdullah-ok8rw,alakbarwahyu6710,Directed,1408,,1
FachryAbdullah-ok8rw,sultankimjongun6230bacot,Directed,1409,,1
onebilliondollardeal,alakbarwahyu6710,Directed,1410,,1
onebilliondollardeal,sultankimjongun6230dih,Directed,1411,,1
zoelkh,alakbarwahyu6710,Directed,1412,,1
Official_ulinotme,alakbarwahyu6710,Directed,1413,,1
Official_ulinotme,sultankimjongun6230,Directed,1414,,1
HAIDARJEMPING,alakbarwahyu6710,Directed,1415,,1
HAIDARJEMPING,sultankimjongun6230lu,Directed,1416,,1
reyystwn,alakbarwahyu6710,Directed,1417,,1
reyystwn,sultankimjongun6230,Directed,1418,,1
lindaangraeni9480,alakbarwahyu6710,Directed,1419,,1
sweet_dreams_in_the_sky,alakbarwahyu6710,Directed,1420,,1
nurulyusfitria4814,alakbarwahyu6710,Directed,1421,,1
nurulyusfitria4814,sultankimjongun6230,Directed,1422,,1
azlidafri95dafri99,alakbarwahyu6710,Directed,1423,,1
azlidafri95dafri99,sultankimjongun6230haah,Directed,1424,,1
dikafirmansyah6779,alakbarwahyu6710,Directed,1425,,1
dikafirmansyah6779,sultankimjongun6230justru,Directed,1426,,1
alanaputriadeffa,alakbarwahyu6710,Directed,1427,,1
alanaputriadeffa,sultankimjongun6230buzzer,Directed,1428,,1
sugiyonosugiyono-bj2eq,alakbarwahyu6710,Directed,1429,,1
sugiyonosugiyono-bj2eq,ElinCheung87ooow,Directed,1430,,1
sugiyonosugiyono-bj2eq,sultankimjongun6230mantab,Directed,1431,,1
Buruhtani-i5m,ElinCheung87manusia,Directed,1432,,1
cccmproject274,alakbarwahyu6710,Directed,1433,,1
fuadhasyim342,alakbarwahyu6710,Directed,1434,,1
fuadhasyim342,sultankimjongun6230,Directed,1435,,1
ahdagahara8133,alakbarwahyu6710,Directed,1436,,1
ahdagahara8133,sultankimjongun6230,Directed,1437,,1
Rain_9908,alakbarwahyu6710,Directed,1438,,1
Rain_9908,nurulyusfitria4814Lu,Directed,1439,,1
nurpbg9748,alakbarwahyu6710,Directed,1440,,1
nurpbg9748,sultankimjongun6230ente,Directed,1441,,1
AndraFebrian-h5f,alakbarwahyu6710,Directed,1442,,1
AndraFebrian-h5f,sultankimjongun6230anjayyyyy...ieu,Directed,1443,,1
RadevaGagah,alakbarwahyu6710,Directed,1444,,1
RadevaGagah,sultankimjongun6230tai,Directed,1445,,1
thenjerengproductions8051,alakbarwahyu6710,Directed,1446,,1
thenjerengproductions8051,sultankimjongun6230cair,Directed,1447,,1
thenjerengproductions8051,ElinCheung87cair,Directed,1448,,1
mozzafian1752,alakbarwahyu6710,Directed,1449,,1
mozzafian1752,sultankimjongun6230buzzer,Directed,1450,,1
agusjamming,alakbarwahyu6710,Directed,1451,,1
agusjamming,sultankimjongun6230makin,Directed,1452,,1
Kepalapundaklututkaki,alakbarwahyu6710,Directed,1453,,1
Kepalapundaklututkaki,Barden1.0brarti,Directed,1454,,1
mmmhhh7777,alakbarwahyu6710,Directed,1455,,1
mmmhhh7777,cccmproject274,Directed,1456,,1
Paskovich-Tyronyst,alakbarwahyu6710,Directed,1457,,1
Paskovich-Tyronyst,sultankimjongun6230,Directed,1458,,1
Bedul1234-e7t,alakbarwahyu6710,Directed,1459,,1
Bedul1234-e7t,sultankimjongun6230termul,Directed,1460,,1
Gew888,alakbarwahyu6710,Directed,1461,,1
Gew888,nurulyusfitria4814report,Directed,1462,,1
Threebut,alakbarwahyu6710,Directed,1463,,1
Threebut,sultankimjongun6230udah,Directed,1464,,1
cvdinamika9634,alakbarwahyu6710,Directed,1465,,1
dwiantonugroho3053,alakbarwahyu6710,Directed,1466,,1
dwiantonugroho3053,sultankimjongun6230hahhhh,Directed,1467,,1
Obiell1308,alakbarwahyu6710,Directed,1468,,1
Obiell1308,sultankimjongun6230k0c4k,Directed,1469,,1
TSUGARA.OFFICIAL,alakbarwahyu6710,Directed,1470,,1
TSUGARA.OFFICIAL,sultankimjongun6230ini,Directed,1471,,1
Hendsky,alakbarwahyu6710,Directed,1472,,1
Hendsky,cvdinamika9634tamplate,Directed,1473,,1
BravoCryst,alakbarwahyu6710,Directed,1474,,1
suharbayon160,alakbarwahyu6710,Directed,1475,,1
suharbayon160,sultankimjongun6230antek,Directed,1476,,1
tuama1404,alakbarwahyu6710,Directed,1477,,1
rahmatazza1673,csgthart,Directed,1478,,1
seasei7843,1-4halo75,Directed,1479,,1
1-4halo75,1-4halo75,Directed,1480,,1
1-4halo75,seasei7843Hati-hati,Directed,1481,,1
jinujr944,Nameless-tl5eo,Directed,1482,,1
tu-tti-fru-tti,Nameless-tl5eo,Directed,1483,,1
Nameless-tl5eo,Nameless-tl5eo,Directed,1484,,1
Nameless-tl5eo,tu-tti-fru-ttialhamdulillah,Directed,1485,,1
Nameless-tl5eo,jinujr944elu,Directed,1486,,1
kalizoldyck,Nameless-tl5eo,Directed,1487,,1
